,0,10,20,30,40,50,60,70,80,90,100,120,130,140
YAL068C,0.1415275384336374,0.18325195860843668,0.11855380710085969,0.0,0.2500965765824407,0.0,0.0,0.14767538167077535,0.11922471530257955,0.0,0.0,0.09569653532526586,0.0,0.0
YAL067W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAL067C,8.946352235786506,4.2089301621767055,5.783242426121668,18.937647591590956,17.51223692814127,4.567504458765685,2.520485431871449,2.4312956436555164,1.84172395699302,2.522144598058609,2.120231452107317,3.0148975839981293,2.930953549116863,3.088673073757876
YAL065C,0.9290952911679721,0.3437161088925082,0.22236517186793375,0.0,0.1172732651850305,0.0,0.0,0.20774023898246377,0.33543533890829375,0.19395248398714954,0.0,0.17949298335619815,0.09076100203388972,0.0
YAL064W-B,2.2920012408436965,2.9677172454639984,3.6140192143588394,2.3133024938699243,2.620748863029682,1.7496246520502101,1.9365765979995904,1.1957819721078309,2.612276262129677,2.462686145363149,2.1105536373748293,2.643742704854319,2.6736280441246354,3.186567958502105
YAL064C-A,0.8089416144154223,1.0474296160461172,1.0164429040384235,0.3652582885057776,0.8338746382367169,0.823352777435393,0.5809729793998772,0.7737412760697729,0.6814633727294811,0.6895521207016816,0.43969867445308936,0.7293083323736052,0.6453584934093948,0.1820895976286917
YAL064W,0.9019888893129708,1.167908609441093,1.2089148780425696,0.8145431316443397,0.7969626824193976,0.41312595346670256,0.25911940395769173,0.8470535096538488,1.2157562518178533,0.3954172120723929,0.47066336983710977,0.48791754630628514,0.8635078432942606,0.4872820218232596
YAL063C-A,4.593300661163433,5.489975918586545,4.439635672811504,3.8289144726122886,4.68284279600915,3.371487666222515,3.045099754095908,3.871131901590463,3.571808022582107,3.226968052544816,3.9178668096095963,4.061492954425422,3.0201505849208132,2.5053017053051034
YAL063C,0.36152296611979556,0.5015413988124049,0.41099449860872633,0.44307205023718316,0.2509789737780441,0.2562602520495742,0.1298209110554161,0.33007383065476475,0.21753703094523083,0.28301030299536184,0.24422779195932684,0.27937214344956646,0.22072673125681344,0.2441322226271774
